character,move_name,alt_names,guard,properties,damage,chip_damage,meter_on_hit,meter_on_whiff,on_hit_advantage,on_hit_effect,on_block,startup,active,recovery,hitstun,blockstun,hitstop,on_pushblock,footer,thumbnail_url,footer_url,move_category,undizzy
ELIZA,5LP,"LP,SLP,S.LP,5.LP,JAB,STANDING LP,STAND LP,STANDING JAB,STAND JAB",Mid,Chains Into Self,[200],,['2.50'],,1.0,,3,[6],[2],[14],[16],[18],[7],,['Can chain into itself 3 times for identical frame data.'],https://wiki.gbl.gg/images/9/91/SG_eli_slp_hb.png,https://wiki.gbl.gg/images/2/2a/SG_eli_slp_fd.png,LIGHT_NORMAL,15.0
ELIZA,5MP,"MP,SMP,S.MP,5.MP,STRONG,STANDING STRONG,STAND STRONG,STANDING MP,STAND MP",Mid,Launcher,[550],,['7.50'],,-1.0,,-11,[11],[4],[28],[29],[19],[9],,['Single hit anti air above Eliza. One of the better AAs in the game.'],https://wiki.gbl.gg/images/f/f0/SG_eli_smp_hb.png,https://wiki.gbl.gg/images/7/78/SG_eli_smp_fd.png,MEDIUM_NORMAL,20.0
ELIZA,5HP,"HP,S.HP,SHP,5.HP,FIERCE,STAND FIERCE,STANDING FIERCE,STAND HP,STANDING HP",Mid,Chains Into Self,[400],,['3.30'],,0.0,,-9,[18],[2],[30],[31],[21],[8],,"['See ""5HP x2"" and ""5HP x3""\n', 'Slow 3 hitting attack.']",https://wiki.gbl.gg/images/0/0a/SG_eli_shp_hb.png,https://wiki.gbl.gg/images/f/fb/SG_eli_shp1_fd.png,HEAVY_NORMAL,30.0
ELIZA,5HP X2,"5HP 2,5HP 2ND,5HP[2],5HP [2],S.HP [2],S.HP[2],SHP[2],SHP 2,SHP X2,S.HP X2",Mid,Chains Into Self,[500],,['4'],,-2.0,,-12,[18],[2],[33],[31],[21],[8],,"['See ""5HP"" and ""5HP x3""']",https://wiki.gbl.gg/images/0/0a/SG_eli_shp_hb.png,https://wiki.gbl.gg/images/4/45/SG_eli_shp2_fd.png,HEAVY_NORMAL,30.0
ELIZA,5HP X3,"5HP 3,5HP 3rd,5HP[3],5HP [3],S.HP [3],S.HP[3],SHP[3],SHP 3,SHP x3,S.HP x3",High,,[750],,['5'],,,KD OR -8,-17,[18],[4],[36],[27],[21],['9 OR 10 (2nd use)'],,"['See ""5HP"" and ""5HP x2""\n', 'This hit is overhead, which is a knowledge check many forget about.']",https://wiki.gbl.gg/images/0/0a/SG_eli_shp_hb.png,https://wiki.gbl.gg/images/0/0f/SG_eli_shp3_fd.png,HEAVY_NORMAL,30.0
ELIZA,5LK,"LK,SLK,S.LK,5.LK,SHORT,STANDING SHORT,STAND SHORT,STANDING LK,STAND LK",Mid,,[325],,['2.50'],,2.0,,0,[7],[2],[18],[21],[18],[8],,[],https://wiki.gbl.gg/images/1/16/SG_eli_slk_hb.png,https://wiki.gbl.gg/images/3/39/SG_eli_slk_fd.png,LIGHT_NORMAL,15.0
ELIZA,5MK,"MK,SMK,S.MK,5.MK,FORWARD,STAND FORWARD,STANDING FORWARD,STAND MK,STANDING MK",Mid,Chains Into Self,"[225, 225, 225]",,"['2.5', '2.5', '2.5']",,-2.0,,-8,[15],"[1, '(2)', 1, '(3)', 3]",[26],"[25, 25, 25]","[19, 19, 19]","[3, 3, 9]",,"['See ""5MK x2""']",https://wiki.gbl.gg/images/c/ca/SG_eli_smk_hb.png,https://wiki.gbl.gg/images/9/96/SG_eli_smk1_fd.png,MEDIUM_NORMAL,20.0
ELIZA,5MK X2,"5.MK X2,S.MK X2,SMK X2,5MK 2ND,5.MK 2ND,S.MK 2ND,SMK 2ND",Mid,,[325],,['2.90'],,,"-2,
 KD (vs air)",-8,[12],[2],[27],[26],[19],[9],,"['Pulls opponents to the ground after the last hit, leaving them standing.']",https://wiki.gbl.gg/images/c/ca/SG_eli_smk_hb.png,https://wiki.gbl.gg/images/8/83/SG_eli_smk2_fd.png,MEDIUM_NORMAL,20.0
ELIZA,5HK,"HK,SHK,S.HK,5.HK,ROUNDHOUSE,ROUND HOUSE,STAND ROUND HOUSE,STANDING ROUNDHOUSE,STAND ROUNDHOUSE,STANDING ROUND HOUSE,STAND HK,STANDING HK",Mid,Chains Into Self,[500],,['5'],,-6.0,,-7,[19],[3],[32],[27],[26],[10],,"['""See 5HK x2""\n', ""Eliza's meterless hard knockdown. (2nd Hit)""]",https://wiki.gbl.gg/images/1/12/SG_eli_shk_hb.png,https://wiki.gbl.gg/images/9/9a/SG_eli_shk1_fd.png,HEAVY_NORMAL,30.0
ELIZA,5HK X2,"5.HK X2,S.HK X2,SHK X2,5HK 2ND,5.HK 2ND,S.HK 2ND,SHK 2ND",Mid,,[900],,['6.67'],,,Sliding KD,-21,[22],[3],[39],[27],[19],[13],,"[""Eliza's meterless hard knockdown.""]",https://wiki.gbl.gg/images/1/12/SG_eli_shk_hb.png,https://wiki.gbl.gg/images/1/18/SG_eli_shk2_fd.png,HEAVY_NORMAL,30.0
ELIZA,2LP,"CLP,C.LP,2.LP,CRLP,CR.LP,CROUCHING JAB,CROUCH JAB,CROUCHING LP,CROUCH LP",Mid,Chains Into Self,[250],,['2.50'],,5.0,,3,[7],[2],[14],[20],[18],[7],,[],https://wiki.gbl.gg/images/a/ac/SG_eli_clp_hb.png,https://wiki.gbl.gg/images/b/bb/SG_eli_clp1_fd.png,LIGHT_NORMAL,15.0
ELIZA,2LP X2,"2.LP X2,C.LP X2,CLP X2,2LP 2ND,2.LP 2ND,C.LP 2ND,CLP 2ND",Mid,,[250],,['2.50'],,4.0,,2,[7],[2],[15],[20],[18],[7],,[],https://wiki.gbl.gg/images/a/ac/SG_eli_clp_hb.png,https://wiki.gbl.gg/images/9/9f/SG_eli_clp2_fd.png,LIGHT_NORMAL,15.0
ELIZA,2MP,"CMP,C.MP,2.MP,CR.MP,CRMP,CROUCHING STRONG,CROUCH STRONG,CROUCHING MP,CROUCH MP,SNEEZE",Low,Chains Into Self,[550],,['7.50'],,4.0,,-1,[11],[3],[18],[24],[18],[9],,[],https://wiki.gbl.gg/images/d/d5/SG_eli_cmp_hb.png,https://wiki.gbl.gg/images/2/26/SG_eli_cmp1_fd.png,MEDIUM_NORMAL,20.0
ELIZA,2MP X2,"2.MP X2,C.MP X2,CMP X2,2MP 2ND,2.MP 2ND,C.MP 2ND,CMP 2ND,2.MP 2,C.MP 2,CMP 2,2MP 2",Mid,Projectile,[300],,['4.50'],,1.0,,-4,[12],[16],[31],[24],[18],[7],,['The nose she shoots is a projectile.'],https://wiki.gbl.gg/images/d/d5/SG_eli_cmp_hb.png,https://wiki.gbl.gg/images/3/3f/SG_eli_cmp2_fd.png,MEDIUM_NORMAL,20.0
ELIZA,2HP,"CHP,C.HP,2.HP,CRHP,CR.HP,CROUCH FIERCE,CROUCHING FIERCE,CROUCH HP,CROUCHING HP",Mid,Launcher,"[400, 500]",,"['5', '5']",,5.0,,-8,[21],"[3, '(12)', 3]",[26],"[25, 33]","[19, 19]","[7, 9]",,[],https://wiki.gbl.gg/images/8/87/SG_eli_chp_hb.png,https://wiki.gbl.gg/images/4/47/SG_eli_chp_fd.png,HEAVY_NORMAL,30.0
ELIZA,2LK,"CLK,C.LK,2.LK,CR.LK,CRLK,CROUCH SHORT,CROUCHING SHORT,CROUCH LK,CROUCHING LK",Low,,[275],,['2.50'],,6.0,,3,[7],[2],[14],[21],[18],[7],,[],https://wiki.gbl.gg/images/7/75/SG_eli_clk_hb.png,https://wiki.gbl.gg/images/3/35/SG_eli_clk_fd.png,LIGHT_NORMAL,15.0
ELIZA,2MK,"CMK,C.MK,2.MK,CRMK,CR.MK,CROUCHING FORWARD,CROUCH FORWARD,CROUCHING MK,CROUCH MK",Low,,"[400, 500]",,"['3.75', '3.75']",,,Soft KD,-11,[12],"[16, '(13)', 1]",['35 (27 on whiff)'],"[24, 16]","[23, 23]","[6, 9]",,"['Eliza slides forward behind a bloody crocodile head. She only performs the second hit if the first hit makes contact, giving Eliza a consistent advantage on hit and block.']",https://wiki.gbl.gg/images/6/63/SG_eli_cmk_hb.png,https://wiki.gbl.gg/images/0/02/SG_eli_cmk_fd.png,MEDIUM_NORMAL,20.0
ELIZA,2HK,"CHK,C.HK,2.HK,CR.HK,CRHK,CROUCH ROUNDHOUSE,CROUCH ROUND HOUSE,CROUCHING ROUND HOUSE,CROUCHING ROUNDHOUSE,CROUCH HK,CROUCHING HK,BOAT,BARGE,SWEEP",Low,"Armor (vs projectiles), 
 Sweep",[1200],,['10'],,,Soft KD (Invuln.),-41,[24],[44],[17],[15],[18],[13],,['Long range slide attack behind armor that will absorb an unlimited number of projectile hits. Eliza can use her sweep to rush forward before cancelling the later active frames into a special move.'],https://wiki.gbl.gg/images/d/de/SG_eli_chk_hb.png,https://wiki.gbl.gg/images/f/ff/SG_eli_chk_fd.png,HEAVY_NORMAL,30.0
ELIZA,JLP,"J.LP,J LP,JUMP JLP,JUMPING JLP,JUMP LP,JUMPING LP,JUMP JAB",High,,[300],,['2.50'],,-3.0,,-7,[8],[18],[8],[21],[17],[7],,[],https://wiki.gbl.gg/images/0/08/SG_eli_jlp_hb.png,https://wiki.gbl.gg/images/6/6e/SG_eli_jlp_fd.png,LIGHT_NORMAL,15.0
ELIZA,JMP,"J.MP,J MP,JUMP JMP,JUMPING JMP,JUMP MP,JUMPING MP,JUMP STRONG",High,,[450],,['7.50'],,0.0,,-4,[13],[3],[22],[23],[19],[10],,[],https://wiki.gbl.gg/images/e/ef/SG_eli_jmp_hb.png,https://wiki.gbl.gg/images/7/73/SG_eli_jmp_fd.png,MEDIUM_NORMAL,20.0
ELIZA,JHP,"J.HP,J HP,JUMP HP,JUMP JHP,JUMPING HP,JUMPING JHP,JUMP FIERCE",High,,[875],,['10'],,-1.0,,-4,[19],[5],[23],[25],[22],[12],,[],https://wiki.gbl.gg/images/3/37/SG_eli_jhp_hb.png,https://wiki.gbl.gg/images/3/33/SG_eli_jhp_fd.png,HEAVY_NORMAL,30.0
ELIZA,JLK,"J.LK,J LK,JUMP JLK,JUMPING JLK,JUMP LK,JUMPING LK,JUMP SHORT",High (rising mid),,[300],,['2.50'],,2.0,,-1,[7],[6],[14],[21],[17],[7],,[],https://wiki.gbl.gg/images/c/c0/SG_eli_jlk_hb.png,https://wiki.gbl.gg/images/b/b0/SG_eli_jlk_fd.png,LIGHT_NORMAL,15.0
ELIZA,JMK,"J.MK,J MK,JUMP JMK,JUMPING JMK,JUMP MK,JUMPING MK,JUMP FORWARD",High,,[500],,['7.50'],,5.0,,0,[13],[12],[8],[24],[19],[10],,[],https://wiki.gbl.gg/images/0/0f/SG_eli_jmk_hb.png,https://wiki.gbl.gg/images/a/a0/SG_eli_jmk_fd.png,MEDIUM_NORMAL,20.0
ELIZA,JHK,"J.HK,J HK,JUMP JHK,JUMPING JHK,JUMP HK,JUMPING HK,JUMP ROUNDHOUSE",High,,[875],,['10'],,,Sliding KD OR KD (vs air),-1,[18],[4],[21],[25],[22],[12],,[],https://wiki.gbl.gg/images/1/1b/SG_eli_jhk_hb.png,https://wiki.gbl.gg/images/a/ab/SG_eli_jhk_fd.png,HEAVY_NORMAL,30.0
ELIZA,THROW,"LPLK,LPLK,GRAB",Throw,50% Damage Scaling,"[0, 250, 100, 100, 100, 100, 350]",,"['5', '4', '1', '1', '1', '1', '0']",,,Sliding KD,,[7],[1],[28],,,,,[],https://wiki.gbl.gg/images/a/ad/SG_eli_throw_hb.png,https://wiki.gbl.gg/images/5/5c/SG_eli_throw_fd.png,THROW,0.0
ELIZA,AIR THROW,"JLPJLK,AT,JLPLK,J.LPLK,J.LPLK,AIR GRAB,AIRGRAB,AIRTHROW,JLPLK,JLKLP,JTHROW",Air Throw,50% Damage Scaling,"[0, 1000]",,"['5', '9']",,,Wall Splat,,[7],[3],[16],,,,,[],https://wiki.gbl.gg/images/a/a1/SG_eli_airthrow_hb.png,https://wiki.gbl.gg/images/9/93/SG_eli_airthrow_fd.png,AIR_THROW,0.0
ELIZA,TAG IN,"TAG,RAW TAG,RAWTAG,TAG OUT",Mid,Tag,[500],,['7.50'],,,Ground Bounce,?,[15],[18],[43],[10],[13],[12],,[],https://wiki.gbl.gg/images/1/11/SG_eli_tag_hb.png,https://wiki.gbl.gg/images/d/db/SG_eli_tag_fd.png,TAG,
ELIZA,SNAPBACK,"OUTTAKE,SNAP,SNAP BACK",Mid,Snapback,[0],,['-100'],,,,-12,['12  3'],[2],[29],[14],[17],['(9) 13'],,[],https://wiki.gbl.gg/images/d/d0/SG_eli_snap_hb.png,https://wiki.gbl.gg/images/d/da/SG_eli_snap_fd.png,SNAP,
ELIZA,L UPPER KHAT,"623LP,623 LP,623LP,DPLP,DP LP,DPLP,LPDP,LP DP,L DP,L KHAT,DP L,KHAT L,KHAT,UPPER KHAT,UPPER KHAT LP,LP UPPER KHAT",Mid,"Invuln. (Strike),
 Projectile",[350],[100],['6'],['2.5'],4.0,,-8,"[11, 4]",[3],[30],[28],[15],[8],,"['3 hieroglyphic servants who appear out of the ground as projectiles.\n', 'This version can cancel into M Upper Khat.\n\n', 'The frame data for Upper Khat varies wildly depending on the order they are used in, and what they are cancelled into.\n', 'See ""L M Upper Khat"" for L → M.\n', 'See ""L M H Upper Khat"" for L → M → H.']",https://wiki.gbl.gg/images/6/62/SG_eli_dp_hb.png,https://wiki.gbl.gg/images/b/be/SG_eli_dplp1_fd.png,SPECIAL_MOVE,20.0
ELIZA,L M UPPER KHAT,"L M DP,L M KHAT",Mid,Projectile,[550],[100],['6'],['2.5'],-5.0,,-19,"[12, 4]",[3],[41],[28],[14],[9],,"['See ""L M H Upper Khat"" for L → M → H.\n', 'Frame data when starting with L and ending with M.']",https://wiki.gbl.gg/images/6/62/SG_eli_dp_hb.png,https://wiki.gbl.gg/images/a/a3/SG_eli_dplp2_fd.png,SPECIAL_MOVE,20.0
ELIZA,L M H UPPER KHAT,"L M H DP,L M H KHAT",Mid,"Launcher,
 Projectile",[750],[100],['6'],['2.5'],-18.0,,-28,"[12, 4]",[3],[50],[33],[13],[10],,['Frame data when starting with L and ending with H.'],https://wiki.gbl.gg/images/6/62/SG_eli_dp_hb.png,https://wiki.gbl.gg/images/8/80/SG_eli_dplp3_fd.png,SPECIAL_MOVE,20.0
ELIZA,M UPPER KHAT,"623MP,623 MP,623MP,DPMP,DP MP,DPMP,MPDP,MP DP,M DP,M KHAT,DP M,KHAT M,MP UPPER KHAT,UPPER KHAT MP",Mid,"Invuln. (Strike),
 Projectile",[550],[100],['6'],['2.5'],0.0,,-14,"[11, 4]",[3],[36],[28],[14],[9],,"['3 hieroglyphic servants who appear out of the ground as projectiles.\n', 'This version can cancel into H Upper Khat.\n\n', 'The frame data for Upper Khat varies wildly depending on the order they are used in, and what they are cancelled into.\n', 'See ""M H Upper Khat"" for M → H.\n', 'See ""L M Upper Khat"" for L → M.']",https://wiki.gbl.gg/images/6/62/SG_eli_dp_hb.png,https://wiki.gbl.gg/images/6/62/SG_eli_dpmp1_fd.png,SPECIAL_MOVE,20.0
ELIZA,M H UPPER KHAT,M H DP,Mid,"Launcher,
 Projectile",[750],[100],['6'],['2.5'],-14.0,,-24,"[12, 4]",[3],[46],[33],[13],[10],,['Frame data when starting with M and ending with H.'],https://wiki.gbl.gg/images/6/62/SG_eli_dp_hb.png,https://wiki.gbl.gg/images/3/37/SG_eli_dpmp2_fd.png,SPECIAL_MOVE,20.0
ELIZA,H UPPER KHAT,"623HP,623 HP,623HP,DPHP,DP HP,DPHP,HPDP,HP DP,H DP,DP H,DP,KHAT H,H KHAT,HP UPPER KHAT,UPPER KHAT HP",Mid,"Invuln. (Strike),
 Launcher,
 Projectile",[750],[100],['6'],['2.5'],-10.0,,-20,"[11, 4]",[3],[42],[33],[13],[10],,"['3 hieroglyphic servants who appear out of the ground as projectiles.\n', ""This version of Upper Khat can be jump cancelled on hit, it's an extremely good poke that leads into full combos, but can be punished in some circumstances.\n\n"", 'The frame data for Upper Khat varies wildly depending on the order they are used in, and what they are cancelled into.\n', 'See ""L M H Upper Khat"" for L → M → H.\n', 'See ""M H Upper Khat"" for M → H.']",https://wiki.gbl.gg/images/6/62/SG_eli_dp_hb.png,https://wiki.gbl.gg/images/f/f1/SG_eli_dphp_fd.png,SPECIAL_MOVE,20.0
ELIZA,L OSIRIS SPIRAL,"214LK,214 LK,214LK,QCBLK,QCB LK,QCBLK,QCB.LK,L SPIRAL,SPIRAL L,L OSIRIS,OSIRIS L,LSPIRAL",Mid,,"[300, 600]","[100, 100]","['2.25', '3.75']",['2.5'],,10 OR 4,-1,[15],"[3, '(13)', 5]",[14],"[26, '28 OR 26', 22]","[19, 16]","[7, '10 (5', '10 on block)']",,"['L spiral has a 5 frame buffer to allow for easier light button links in combos. Linking from L Spiral twice in a combo will do less hitstun, allowing only one L Spiral link per combo.']",https://wiki.gbl.gg/images/b/b0/SG_eli_spiral_hb.png,https://wiki.gbl.gg/images/2/27/SG_eli_qcblk_fd.png,SPECIAL_MOVE,20.0
ELIZA,M OSIRIS SPIRAL,"214MK,214 MK,214MK,QCBMK,QCB MK,QCBMK,QCB.MK,M SPIRAL,SPIRAL M,OSIRIS M,M OSIRIS,MSPIRAL",Mid,,"[250, 250, 250, 600]","[100, 100, 100, 100]","['4', '4', '4', '12']",['2.5'],4.0,,-4,[17],"[8, 4, '(15)', 8, 3]",[22],"[26, 26, 26, 28]","[17, 17, 17, 19]","[7, 7, 7, '10(4', 4, 4, '10onblock)']",,['Builds a lot of meter.'],https://wiki.gbl.gg/images/b/b0/SG_eli_spiral_hb.png,https://wiki.gbl.gg/images/d/d6/SG_eli_qcbmk_fd.png,SPECIAL_MOVE,20.0
ELIZA,H OSIRIS SPIRAL,"214HK,214 HK,214HK,QCBHK,QCB HK,QCBHK,QCB.HK,214K,214 K,214K,QCBK,QCB K,QCBK,QCB.K,H SPIRAL,SPIRAL,OSIRIS,OSIRIS H,H OSIRIS,HSPIRAL",Mid,,"[200, 200, 200, 200, 200, 200, 200, 750]","[110, 110, 110, 110, 110, 110, 110, 130]","['2.25', '2.25', '2.25', '2.25', '2.25', '2.25', '2.25', '7.50']",['2.5'],0.0,,-8,[19],"[6, 6, 6, 3, '(13)', 6, 6, 6, 3]",[27],"[26, 26, 26, 26, 26, 26, 26, 28]","[15, 15, 15, 15, 15, 15, 15, 20]","[7, 7, 7, 7, 7, 7, 7, '10(2', 2, 2, 2, 2, 2, 2, '10onblock)']",,['Deals BANANAS chip damage on block.'],https://wiki.gbl.gg/images/b/b0/SG_eli_spiral_hb.png,https://wiki.gbl.gg/images/d/dd/SG_eli_qcbhk_fd.png,SPECIAL_MOVE,20.0
ELIZA,THRONE OF ISIS,"236LK,236 LK,236LK,QCFLK,QCF LK,QCFLK,QCF.LK,CHAIR,THRONE",Mid,,[1000],[100],['7.5'],['2.5'],,Soft KD,,[16],['--'],[42],[17],[20],['10 (7 on block)'],,"[""The vulnerable boxes of the couch are immune from projectiles and it doesn't count as one itself, so it is best used to interrupt an opponent attempting to keep Eliza at long range. It will shatter instantly after taking a direct hit, making it less useful when Eliza wants to keep an opponent at long range.""]",https://wiki.gbl.gg/images/2/20/SG_eli_qcflk_hb.png,https://wiki.gbl.gg/images/8/88/SG_eli_qcflk_fd.png,SPECIAL_MOVE,20.0
ELIZA,DIVE OF HORUS,"236MK,236 MK,236MK,QCFMK,QCF MK,QCFMK,QCF.MK,DIVEKICK,BIRD,BIRD INSURANCE,GOKU,DIVE KICK,HORUS,DIVE,HORACE",High,"66% Damage Scaling,
 Projectile",[850],[100],['4.95'],['2.5'],,Ground Bounce,-4,[19],['(Until ground)'],[37],[12],[15],['10 (7 on block)'],,"['Defensively, Horace has vulnerable boxes that can take a hit for Eliza and he will keep going even when Eliza is hit out of her recovery.\n', 'When used as an assist, Horace enters his hitstun animation when Eliza is hit out of her recovery.']",https://wiki.gbl.gg/images/d/dc/SG_eli_qcfmk_hb.png,https://wiki.gbl.gg/images/f/fe/SG_eli_qcfmk_fd.png,SPECIAL_MOVE,20.0
ELIZA,WEIGHT OF ANUBIS,"236HK,236 HK,236HK,QCFHK,QCF HK,QCFHK,QCF.HK,SEWER,MAN HOLE,MANHOLE,ALBUS,SEWER GRAB,CMD GRAB,ANUBIS,WEIGHT",Command Grab,55% Damage Scaling,[0],,['0'],['2.5'],,Sliding KD,,[37],[2],[18],,,,,"[""Albus appears at the opponent's feet for a grab attempt. If successful, Albus will slide the opponent across the floor, giving Eliza an easy opportunity to start a combo but dealing no damage with the throw itself. Albus doesn't have a vulnerable box, so the opponent can't hit him to stop the throw.""]",https://wiki.gbl.gg/images/e/e6/SG_eli_qcfhk_hb.png,https://wiki.gbl.gg/images/3/35/SG_eli_qcfhk_fd.png,SPECIAL_MOVE,20.0
ELIZA,SEKHMET'S TURN,"214LP,214 LP,214LP,QCBLP,QCB LP,QCBLP,QCB.LP,214MP,214 MP,214MP,QCBMP,QCB MP,QCBMP,QCB.MP,214HP,214 HP,214HP,QCBHP,QCB HP,QCBHP,QCB.HP,214P,214 P,214P,QCBP,QCB P,QCBP,QCB.P,J214LP,J214 LP,J214LP,JQCBLP,JQCB LP,JQCBLP,J.214LP,J.214 LP,J.214LP,J.QCBLP,J.QCB LP,J.QCBLP,J 214LP,J 214 LP,J 214LP,J QCBLP,J QCB LP,J QCBLP,JUMPING 214LP,JUMPING 214 LP,JUMPING 214LP,JUMPING QCBLP,JUMPING QCB LP,JUMPING QCBLP,J214MP,J214 MP,J214MP,JQCBMP,JQCB MP,JQCBMP,J.214MP,J.214 MP,J.214MP,J.QCBMP,J.QCB MP,J.QCBMP,J 214MP,J 214 MP,J 214MP,J QCBMP,J QCB MP,J QCBMP,JUMPING 214MP,JUMPING 214 MP,JUMPING 214MP,JUMPING QCBMP,JUMPING QCB MP,JUMPING QCBMP,J214HP,J214 HP,J214HP,JQCBHP,JQCB HP,JQCBHP,J.214HP,J.214 HP,J.214HP,J.QCBHP,J.QCB HP,J.QCBHP,J 214HP,J 214 HP,J 214HP,J QCBHP,J QCB HP,J QCBHP,JUMPING 214HP,JUMPING 214 HP,JUMPING 214HP,JUMPING QCBHP,JUMPING QCB HP,JUMPING QCBHP,J214P,J214 P,J214P,JQCBP,JQCB P,JQCBP,J.214P,J.214 P,J.214P,J.QCBP,J.QCB P,J.QCBP,J 214P,J 214 P,J 214P,J QCBP,J QCB P,J QCBP,JUMPING 214P,JUMPING 214 P,JUMPING 214P,JUMPING QCBP,JUMPING QCB P,JUMPING QCBP,SEKHMET ACTIVATION,SEKHMET ACTIVATE,SEKHMET TURN,SEKHMET TRANSFORM,SEKHMETS TURN",,,,,['0'],,,,,[17],,[20],,,,,"['Eliza ejects Sekhmet, adding additional start up before Sekhmet performs an attack corresponding to the strength of the button pressed.']",https://wiki.gbl.gg/images/1/15/SG_eli_qcbp.png,,SPECIAL_MOVE,20.0
ELIZA,SEKHMET 5L,"5L,5.L,S.L,SL,SEKHMET 5LP,SEKHMET 5.LP,SEKHMET S.LP,SEKHMET SLP,SEKHMET 5LK,SEKHMET 5.LK,SEKHMET S.LK,SEKHMET SLK,SEKHMET 5.L,SEKHMET S.L,SEKHMET SL,SEKH 5L,SEKH 5LP,SEKH 5.LP,SEKH S.LP,SEKH SLP,SEKH 5LK,SEKH 5.LK,SEKH S.LK,SEKH SLK,SEKH 5.L,SEKH S.L,SEKH SL,SEKHMET L,SEKHMET LP,SEKH LP,SEKH LK ,SEKHMET LK,KOPESH,L SEKHMET,LP SEKHMET,LK SEKHMET",Mid,Chains Into Self,[300],[75],,,-2.0,,-9,[13],[3],[25],[24],[17],[7],,"['See ""Sekhmet 5L x2"" and ""Sekhmet 5L x3""']",https://wiki.gbl.gg/images/f/f2/SG_eli_sekl_hb.png,https://wiki.gbl.gg/images/0/05/SG_eli_sekl1_fd.png,SPECIAL_MOVE,20.0
ELIZA,SEKHMET 5L X2,"5L X2,5.L X2,S.L X2,SL X2,SEKHMET 5LP X2,SEKHMET 5.LP X2,SEKHMET S.LP X2,SEKHMET SLP X2,SEKHMET 5LK X2,SEKHMET 5.LK X2,SEKHMET S.LK X2,SEKHMET SLK X2,SEKHMET 5.L X2,SEKHMET S.L X2,SEKHMET SL X2,SEKH 5L X2,SEKH 5LP X2,SEKH 5.LP X2,SEKH S.LP X2,SEKH SLP X2,SEKH 5LK X2,SEKH 5.LK X2,SEKH S.LK X2,SEKH SLK X2,SEKH 5.L X2,SEKH S.L X2,SEKH SL X2,SEKHMET L X2,SEKH L X2,SEKH LP X2,SEKH LK X2,SEKHMET LP X2,SEKHMET LK X2,LP SEKHMET X2,LK SEKHMET X2",Mid,Chains Into Self,[300],[75],,,-2.0,,-9,[9],[3],[25],[24],[17],[7],,"['See ""Sekhmet 5L"" and ""Sekhmet 5L x3""']",https://wiki.gbl.gg/images/f/f2/SG_eli_sekl_hb.png,https://wiki.gbl.gg/images/2/23/SG_eli_sekl2_fd.png,SPECIAL_MOVE,20.0
ELIZA,SEKHMET 5L X3,"5L X3,5.L X3,S.L X3,SL X3,SEKHMET 5LP X3,SEKHMET 5.LP X3,SEKHMET S.LP X3,SEKHMET SLP X3,SEKHMET 5LK X3,SEKHMET 5.LK X3,SEKHMET S.LK X3,SEKHMET SLK X3,SEKHMET 5.L X3,SEKHMET S.L X3,SEKHMET SL X3,SEKH 5L X3,SEKH 5LP X3,SEKH 5.LP X3,SEKH S.LP X3,SEKH SLP X3,SEKH 5LK X3,SEKH 5.LK X3,SEKH S.LK X3,SEKH SLK X3,SEKH 5.L X3,SEKH S.L X3,SEKH SL X3,SEKH L X3,SEKHMET L X3,SEKHMET LP X3,SEKHMET LK X3,SEKH LP X3,SEKH LK X3,LP SEKHMET X3,LK SEKHMET X3",Mid,,[550],[100],,,-6.0,,-16,[9],[3],[32],[27],[17],[11],,"['See ""Sekhmet 5L"" and ""Sekhmet 5L x2""']",https://wiki.gbl.gg/images/f/f2/SG_eli_sekl_hb.png,https://wiki.gbl.gg/images/1/1b/SG_eli_sekl3_fd.png,SPECIAL_MOVE,20.0
ELIZA,SEKHMET 2L,"2L,2.L,C.L,CL,SEKHMET 2LP,SEKHMET 2.LP,SEKHMET C.LP,SEKHMET CLP,SEKHMET 2LK,SEKHMET 2.LK,SEKHMET C.LK,SEKHMET CLK,SEKHMET 2.L,SEKHMET C.L,SEKHMET CL,SEKH 2LP,SEKH2.LP,SEKH C.LP,SEKH CLP,SEKH 2LK,SEKH 2.LK,SEKH C.LK,SEKH CLK,SEKH 2.L,SEKH C.L,SEKH CL,SEKH 2L",Low,,[350],,,,1.0,,-15 to -7,[14],[12],[22],[34],[18],[8],,"[""Sekhmet's only low.""]",https://wiki.gbl.gg/images/1/1b/SG_eli_sekjl_hb.png,https://wiki.gbl.gg/images/1/12/SG_eli_sekcl_fd.png,SPECIAL_MOVE,20.0
